id,EAP,HPL,MWS
id01556,0.34233866692965315,0.1982826126346656,0.45937872043568123
id00178,0.4176556681247839,0.10608894720905596,0.47625538466616024
id18902,0.29658515930105905,0.22986514736477043,0.47354969333417046
id27002,0.4731185907936352,0.29221952703187337,0.2346618821744913
id21418,0.649931278596175,0.21600993595670132,0.1340587854471237
id23018,0.5381185054582286,0.17140432156656787,0.2904771729752035
id07032,0.35935830625389503,0.31946363775192943,0.32117805599417554
id16195,0.5135704430053144,0.1970253829851991,0.2894041740094865
id11202,0.2965607602986899,0.4258152338468668,0.2776240058544433
id09578,0.40733188904464546,0.2304926629190679,0.36217544803628654
id26984,0.5426725656479233,0.11102724687645482,0.34630018747562186
id19856,0.2165851537753274,0.7832148462246726,0.0002
id12086,0.4554271875867966,0.2235914112050465,0.3209814012081569
id12052,0.17136363636363636,0.25181818181818183,0.5768181818181818
id17728,0.0002,0.004484144986709256,0.9953158550132908
id24608,0.45388372299303115,0.2353435201706,0.3107727568363688
id21097,0.33160007104835465,0.2937281199187766,0.37467180903286873
id20179,0.05,0.05,0.9
id15144,0.33474492423964897,0.4473187613024408,0.21793631445791023
id00206,0.43925307361858734,0.2864834008000253,0.2742635255813872
id22285,0.016072913618113444,0.0025900060249420963,0.9813370803569446
id06417,0.26254580185037923,0.45371211334333234,0.28374208480628854
id00215,0.05,0.9,0.05
id04201,0.3267864644159282,0.21579911271270072,0.45741442287137113
id21771,0.8131319110240323,0.12935975468489805,0.05750833429106966
id12451,0.26922528098358833,0.37108505774496264,0.359689661271449
id14250,0.29513590217542024,0.39601365291370894,0.30885044491087077
id03433,0.22209474079280977,0.6082576621855951,0.16964759702159507
id03303,0.25233422860288535,0.22695241165390423,0.5207133597432105
id25901,0.38080656726385637,0.34625535538078966,0.27293807735535397
id06945,0.4637121113821564,0.1964923402223357,0.3397955483955079
id05664,0.29962474120082816,0.39480891994478956,0.3055663388543824
id05741,0.49233848229412214,0.2314980720397453,0.2761634456661326
id10652,0.41014531761522655,0.2659262658652704,0.32392841651950305
id16300,0.4652671712416181,0.2450911395128086,0.2896416892455732
id12319,0.3442003012477416,0.3211897852142811,0.3346099135379772
id07500,0.3277807605301275,0.47383633473057246,0.19838290473929998
id12478,0.28048894186906054,0.3587116494962074,0.36079940863473203
id03076,0.3074596667640944,0.14514358766706295,0.5473967455688428
id00969,0.2841818044544845,0.4922841330981858,0.22353406244732965
id23636,0.27338666929478783,0.3719362108083222,0.3546771198968901
id09791,0.05,0.05,0.9
id05680,0.3168305732519012,0.3491183669618309,0.3340510597862679
id03672,0.3595555423437817,0.39532316341779605,0.2451212942384222
id04286,0.05,0.9,0.05
id23883,0.2507869104144838,0.3549637034416609,0.3942493861438553
id11914,0.46410763833893554,0.19988728155852387,0.3360050801025406
id20974,0.05,0.9,0.05
id26125,0.0002,0.17321067295715625,0.8265893270428438
id15543,0.3762410829039831,0.24169884674411554,0.38206007035190126
id19471,0.940165945466858,0.038673089537188114,0.021160964995953813
id11503,0.46333371965949405,0.3107740558670863,0.22589222447341964
id09321,0.05,0.9,0.05
id25560,0.05,0.05,0.9
id06726,0.3647710104882664,0.37168836238124087,0.26354062713049264
id05709,0.4918117856765286,0.25203120991482914,0.2561570044086422
id09788,0.30690126143923024,0.341979390192784,0.35111934836798575
id05289,0.6677185943361554,0.16306394234174995,0.16921746332209464
id11815,0.26411110300129353,0.5217897668300707,0.21409913016863594
id22422,0.5997200263504611,0.23246047430830039,0.16781949934123844
id25954,0.7206030713281656,0.09503809799277506,0.18435883067905948
id13601,0.36072818347408514,0.41920226858751447,0.2200695479384004
id05677,0.4463334884724883,0.17388731885651693,0.3797791926709947
id10498,0.05,0.9,0.05
id02665,0.37757968756185684,0.3782003771234681,0.2442199353146752
id10114,0.17725996744091,0.562121931856304,0.2606181007027861
id26314,0.42377711274302693,0.308524398895821,0.26769848836115195
id21240,0.4496182154585431,0.5501817845414569,0.0002
id15569,0.40135260165127,0.34508370247630743,0.2535636958724226
id25928,0.3727889801376866,0.24276881534327172,0.3844422045190416
id22706,0.33429318711707123,0.4787094344687693,0.18699737841415953
id20877,0.31385753211647144,0.429887685065572,0.2562547828179565
id04318,0.9,0.05,0.05
id18299,0.24472160360761727,0.5221254382664227,0.23315295812595999
id08126,0.35066252613672366,0.14625269680403163,0.5030847770592447
id14293,0.2834989606035721,0.1648395781945849,0.5516614612018429
id12759,0.6071398573807519,0.20290791946341916,0.18995222315582877
id11983,0.35670133145501676,0.24478334023839665,0.3985153283065866
id05580,0.33764679653385826,0.3761373586700397,0.28621584479610196
id25846,0.3423116142023559,0.3544916977077825,0.3031966880898616
id01939,0.3765014511816455,0.24881326868691375,0.3746852801314407
id26327,0.2613000682511197,0.3821252517340554,0.3565746800148249
id11068,0.3089618944650156,0.22280654804675973,0.46823155748822465
id08404,0.4824827549430903,0.1985429561776433,0.31897428887926643
id27189,0.4087948998354013,0.3680545236196064,0.2231505765449923
id15119,0.05,0.9,0.05
id26525,0.5637417671031116,0.21561659628886518,0.2206416366080232
id03618,0.45234354232109714,0.31689815269095584,0.23075830498794705
id27220,0.646226353683141,0.2720300949141619,0.08174355140269716
id18777,0.24837767683322515,0.16401687216093444,0.5876054510058403
id20213,0.4820473496693009,0.2900680507387825,0.22788459959191673
id20403,0.44657937879206566,0.27715778053427037,0.276262840673664
id03777,0.4280524141433021,0.0002,0.571747585856698
id10595,0.25879157733487956,0.47594173409181084,0.26526668857330954
id13816,0.34820551653090637,0.17369781806697554,0.47809666540211804
id05667,0.36376099913857357,0.2587830779965821,0.37745592286484425
id24629,0.3964673154572333,0.22089068810027557,0.3826419964424912
id20398,0.30417570151222967,0.30376119408233354,0.3920631044054367
id14108,0.3006739217929514,0.19217227210978644,0.5071538060972621
id06196,0.3012889215366962,0.4831355868450399,0.21557549161826406
id02800,0.3494489669173747,0.35992515732532887,0.2906258757572964
id18732,0.3330676541352437,0.44993204282340715,0.21700030304134899
id11915,0.32603698618884647,0.4034300357619196,0.2705329780492338
id09739,0.4577382143980122,0.26242126606771665,0.2798405195342711
id24672,0.5166245361344385,0.2565821309746541,0.22679333289090736
id00414,0.2567223965366172,0.31787691485786795,0.42540068860551483
id16307,0.9,0.05,0.05
id14043,0.3386691664298807,0.26757293068534976,0.39375790288476953
id00517,0.21138482646476797,0.24462463886446129,0.5439905346707706
id09744,0.6188299337556269,0.24251288049156236,0.13865718575281083
id19257,0.578408219576856,0.214374062850836,0.20721771757230825
id15437,0.4336337261510956,0.34235327554980205,0.22401299829910237
id16352,0.27249746307205125,0.2334374021577506,0.49406513477019826
id18849,0.4003908250599316,0.27768528475944154,0.32192389018062695
id19434,0.131634071639108,0.7055862214350814,0.16277970692581065
id17928,0.3797325938937013,0.19778360926200883,0.4224837968442899
id16896,0.3114941415477772,0.18459482640476296,0.5039110320474597
id02135,0.47047443977591036,0.2713220704948646,0.258203489729225
id15075,0.513822249545092,0.2527985439525845,0.2333792065023233
id27486,0.05,0.9,0.05
id19422,0.4677651511062405,0.27828178544178817,0.2539530634519713
id09603,0.2564995339815919,0.4953019399259807,0.2481985260924274
id02133,0.05,0.9,0.05
id03441,0.46547141232828565,0.2506186560156712,0.28390993165604317
id02398,0.05,0.9,0.05
id05152,0.34830559440892184,0.2191333791754305,0.4325610264156476
id17838,0.34100076139030094,0.1349450531048321,0.5240541855048668
id25060,0.9841869006858535,0.015613099314146488,0.0002
id09998,0.1469018119852281,0.0002,0.8528981880147719
id01828,0.15506234901869717,0.8447376509813028,0.0002
id25377,0.3775367497911126,0.21473882128401095,0.40772442892487637
id22175,0.3255247307617809,0.4731070502963522,0.2013682189418671
id02974,0.44654175954911,0.04358667093243987,0.50987156951845
id26955,0.5965812797679816,0.22890618001778062,0.17451254021423782
id21091,0.4769314179895117,0.27067922106458475,0.2523893609459035
id12802,0.6557289396322385,0.19070739845938467,0.1535636619083768
id07432,0.16518564783378858,0.8155563862887871,0.0192579658774243
id18749,0.36013707606020584,0.3104169938206735,0.32944593011912066
id15030,0.05,0.05,0.9
id17155,0.4719697424641983,0.5278302575358016,0.0002
id08128,0.2250818822318364,0.47266707248113665,0.30225104528702684
id25706,0.20362848298335304,0.47821131408116385,0.3181602029354831
id15645,0.4410197225202093,0.27835692830891556,0.2806233491708752
id04943,0.36019411530276896,0.39010372173056806,0.2497021629666629
id27566,0.3305229499053182,0.26879062326551056,0.4006864268291711
id11765,0.3852653145924613,0.29169272708514876,0.32304195832238997
id13783,0.2726542980828695,0.43870006184291893,0.2886456400742115
id00492,0.26391493457029724,0.2693899353210804,0.4666951301086224
id27636,0.05,0.05,0.9
id04273,0.4681399432807074,0.2593410908416153,0.2725189658776773
id02537,0.2854111405835544,0.30223569533914363,0.412353164077302
id24349,0.40718880230276244,0.34143694322315576,0.2513742544740817
id00023,0.05,0.9,0.05
id23025,0.3525020093395572,0.395723158183536,0.25177483247690674
id08722,0.5389133455853932,0.20331432176933745,0.2577723326452695
id02420,0.791544958149092,0.1221569601353522,0.08629808171555585
id10811,0.513321326395237,0.21925392732881083,0.26742474627595214
id04019,0.293810406785599,0.2925917658458248,0.41359782736857614
id18334,0.5578085040474103,0.23826873201856383,0.20392276393402578
id16781,0.5357142857142857,0.4285714285714285,0.03571428571428571
id08773,0.3609454156814392,0.4135439358574108,0.22551064846114988
id19214,0.4084185050028538,0.3318088637514172,0.259772631245729
id09589,0.05,0.9,0.05
id24246,0.41498516225063303,0.27141088207167763,0.3136039556776894
id23577,0.5541698018722424,0.42639540149545013,0.019434796632307374
id09305,0.5161652529715862,0.19067341804699775,0.2931613289814159
id16460,0.3933484431998863,0.26898470210227426,0.3376668546978394
id21115,0.3690432385456419,0.31852759710309486,0.3124291643512631
id25996,0.42221392569202554,0.20202650097116873,0.37575957333680565
id02551,0.13691496335679434,0.1650332144137277,0.6980518222294779
id19352,0.2898302446694045,0.1431281439348617,0.5670416113957338
id03806,0.35600408109122683,0.19277007495772172,0.4512258439510515
id26544,0.4501713811326333,0.27446077965546917,0.27536783921189756
id18761,0.4790185307537862,0.2448066129113747,0.27617485633483907
id24148,0.0002,0.7390169157649916,0.26078308423500846
id16095,0.3203286962575354,0.415335136464666,0.2643361672777985
id18442,0.3911815622241288,0.28158766406230074,0.3272307737135704
id22596,0.0002,0.0007731744518149128,0.9990268255481851
id23002,0.24032652364775778,0.2231460835998041,0.5365273927524381
id04797,0.6270595403523814,0.17103379669484622,0.20190666295277224
id06610,0.34533141343845875,0.24311661305518278,0.41155197350635847
id16173,0.41876430205949655,0.39530892448512583,0.18592677345537756
id18292,0.35591450936952157,0.2538659789360672,0.39021951169441116
id27328,0.9,0.05,0.05
id01695,0.05,0.9,0.05
id05761,0.4815049031381144,0.19045432274249238,0.32804077411939325
id16354,0.5157105410827661,0.23332770905016773,0.25096174986706626
id12207,0.05,0.9,0.05
id05665,0.1341597997383815,0.08242136719641606,0.7834188330652024
id01911,0.9,0.05,0.05
id19153,0.04547721393765273,0.012306568513040744,0.9422162175493065
id10295,0.37295300217400307,0.3273702010391651,0.29967679678683184
id23038,0.502498746142791,0.26490260463699244,0.2325986492202165
id23783,0.42191591628136715,0.4486862786711242,0.12939780504750867
id27879,0.47019434958688205,0.28413180387600523,0.24567384653711277
id19190,0.07842420235813234,0.9213757976418677,0.0002
id05065,0.5715320450019914,0.23088951077502487,0.19757844422298368
id21296,0.30573586863207647,0.4719328052052079,0.22233132616271556
id13262,0.32776461294762455,0.28775249273076636,0.38448289432160904
id10333,0.5768904049189768,0.0002,0.42290959508102316
id16677,0.2372889489361345,0.2935312660768211,0.4691797849870444
id01392,0.4022497889003627,0.21051386042353593,0.38723635067610146
id27874,0.591583490693283,0.2422444024817912,0.1661721068249258
id02294,0.05,0.9,0.05
id18298,0.26889567553524985,0.2687145857328086,0.46238973873194156
id06997,0.8343096639172973,0.0002,0.16549033608270272
id05243,0.39550210294672977,0.3528637186348425,0.25163417841842783
id00860,0.1948085486499291,0.7084339534136601,0.09675749793641081
id26681,0.9,0.05,0.05
id06020,0.05,0.05,0.9
id27683,0.37466375258990936,0.2724031651824594,0.35293308222763126
id17655,0.18275023653415703,0.7622262923018083,0.05502347116403463
id08817,0.30906618729564117,0.2659386579601822,0.4249951547441766
id11512,0.24673473701423995,0.2638137205795127,0.4894515424062473
id00478,0.3043620479502122,0.22368942375086226,0.4719485282989255
id02116,0.476775421052705,0.23535126180551028,0.2878733171417847
id06746,0.516563430662495,0.26647096157769384,0.21696560775981122
id03863,0.474946977730647,0.3634676564156946,0.16158536585365857
id01802,0.30360995497330917,0.4040168446547906,0.29237320037190023
id11682,0.43661706017772234,0.20582767274735497,0.3575552670749228
id04033,0.07223569225675247,0.9275643077432475,0.0002
id09286,0.3610569708686224,0.3084804158690838,0.33046261326229376
id12904,0.6262087482767164,0.20060396046653978,0.17318729125674379
id07420,0.05,0.05,0.9
id22398,0.05,0.9,0.05
id00424,0.33643250267107316,0.2353807702697573,0.42818672705916944
id20960,0.9,0.05,0.05
id10267,0.45446456746930103,0.34341428277423347,0.2021211497564657
id19330,0.40861525992228137,0.1989846162915167,0.3924001237862018
id00994,0.05,0.9,0.05
id10785,0.473345259391771,0.2504227125157358,0.27623202809249325
id00955,0.13531929588952898,0.7557862990841002,0.10889440502637085
id09757,0.23583724927152724,0.6035073404311397,0.16065541029733313
id10030,0.27156862745098037,0.14215686274509806,0.5862745098039216
id22952,0.06457520395308558,0.01994262051627292,0.9154821755306415
id21955,0.02488485747597677,0.027909602555850534,0.9472055399681727
id07674,0.43263212078906554,0.2728206584212667,0.2945472207896677
id13760,0.3248432495597704,0.4724123689115664,0.20274438152866328
id18166,0.44014237215298513,0.26495655297680953,0.2949010748702054
id23498,0.5834101341419377,0.3023791236661267,0.11421074219193562
id05296,0.8998926316883843,0.07014064222003273,0.02996672609158295
id26709,0.9,0.05,0.05
id02853,0.5724381861000856,0.2507694822324125,0.17679233166750175
id06800,0.35843938311666007,0.28411680560351205,0.3574438112798278
id14758,0.2997950318941269,0.4394633366414694,0.26074163146440366
id12356,0.5219408744656161,0.28596362465127595,0.192095500883108
id21492,0.5193394492275335,0.28809042423548537,0.19257012653698113
id27540,0.3953359383843177,0.22079012251805852,0.38387393909762374
